TimeStamp,NoOfCells,VehicleId,VehicleType,SignalGroup,LaneId,ApproachId,LocationOnMap,PhaseStatus,PhaseElapsedTime,Speed,Heading,DistanceToStopBar,CellStatus
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,31,4,2,14,5,2,4,0.10,13.44,92.24,215.00,1
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,32,4,2,14,5,2,4,0.10,14.66,90.32,271.00,1
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.0010,40,33,4,2,14,5,2,4,0.10,14.92,90.32,295.00,1
1628196712.0010,40,0,0,2,14,5,2,4,0.10,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,31,4,2,14,5,2,4,0.30,13.44,92.24,212.00,1
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,32,4,2,14,5,2,4,0.30,14.66,90.32,268.00,1
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.1968,40,33,4,2,14,5,2,4,0.30,14.91,90.32,292.00,1
1628196712.1968,40,0,0,2,14,5,2,4,0.30,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,31,4,2,14,5,2,4,0.50,13.44,92.24,209.00,1
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,32,4,2,14,5,2,4,0.50,14.66,90.32,265.00,1
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,33,4,2,14,5,2,4,0.50,14.91,90.32,289.00,1
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.3965,40,0,0,2,14,5,2,4,0.50,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,31,4,2,14,5,2,4,0.61,13.44,92.24,208.00,1
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,32,4,2,14,5,2,4,0.61,14.65,90.32,264.00,1
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,33,4,2,14,5,2,4,0.61,14.91,90.32,287.00,1
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.5124,40,0,0,2,14,5,2,4,0.61,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,31,4,2,14,5,2,4,0.80,13.44,92.24,205.00,1
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,32,4,2,14,5,2,4,0.80,14.65,90.32,261.00,1
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,33,4,2,14,5,2,4,0.80,14.91,90.32,284.00,1
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.6986,40,0,0,2,14,5,2,4,0.80,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,31,4,2,14,5,2,4,0.91,13.44,92.24,204.00,1
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,32,4,2,14,5,2,4,0.91,14.65,90.32,259.00,1
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,33,4,2,14,5,2,4,0.91,14.91,90.32,283.00,1
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.8033,40,0,0,2,14,5,2,4,0.91,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,31,4,2,14,5,2,4,1.09,13.44,92.24,201.00,1
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,32,4,2,14,5,2,4,1.09,14.64,90.32,256.00,1
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,33,4,2,14,5,2,4,1.09,14.91,90.32,280.00,1
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196712.9931,40,0,0,2,14,5,2,4,1.09,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,31,4,2,14,5,2,4,1.20,13.44,92.24,200.00,1
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,32,4,2,14,5,2,4,1.20,14.64,90.32,255.00,1
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,0,0,2,14,5,2,4,1.20,-1.00,-1.00,0.00,0
1628196713.1032,40,33,4,2,14,5,2,4,1.20,14.91,90.32,278.00,1
